Date,Property_#,sum_unit,sum_unit_occ,sum_unit_vct,sqft,sqft_occ,sqft_vct,rent_rev,sqft_cc,sqft_ncc,Estimate_ROOMS_Totalhousingunits_Medianrooms,Estimate_VALUE_Owner_occupiedunits_Mediandollars,Percent_UNITSINSTRUCTURE_Totalhousingunits_1_unitdetached,Percent_HOUSINGTENURE_Occupiedhousingunits_Renter_occupied,Household_Size,Pop,Supply,MHHI,Office,Maturity,AcquiredDate,Year,Month,Active,occ_rate_per_sqft,perc_cc,perc_ncc,min_date,years_of_growth,first_occ_rate_per_sqft
2025-09-01,L010O,213.0,179.06666666666666,33.93333333333334,28050.0,24219.166666666668,3830.8333333333335,26812.08069777778,0.0,28050.0,5.9,182700.0,71.1,28.4,2.4675199999999995,28454.0,8.744851339003304,54836.0,True,True,2016-01-01,2025.0,9.0,True,1.107060414868848,0.0,1.0,2018-03-01,7.5044490075290895,0.5888796770705272
2025-09-01,L012O,626.3,575.7333333333333,50.56666666666667,72132.5,67694.16666666666,4438.333333333333,74561.22455992883,6412.5,65720.0,5.5,158900.0,64.5,30.5,2.5612000000000004,23382.0,14.958258489436318,54478.0,True,True,2016-01-01,2025.0,9.0,True,1.101442387600047,0.08889890132741829,0.9111010986725817,2018-03-01,7.5044490075290895,0.5681664247203232
2025-09-01,L014A,122.0,111.03333333333333,10.966666666666667,18625.0,16765.0,1860.0,23724.186723333332,9525.0,9100.0,6.1,136150.0,75.95,32.95,2.51608,38794.0,6.602954065061607,51834.0,False,True,2016-01-01,2025.0,9.0,True,1.4151021010040759,0.5114093959731544,0.4885906040268456,2018-03-01,7.5044490075290895,0.7133757770582702
2025-09-01,L014O,328.23333333333335,321.5,6.733333333333333,40134.166666666664,39451.666666666664,682.5,50479.746048026165,2700.0,37434.166666666664,6.099999999999999,136150.0,75.95,32.95,2.51608,38794.0,6.602954065061607,54478.0,True,True,2016-01-01,2025.0,9.0,True,1.2795339288080647,0.06727435061564337,0.9327256493843566,2018-03-01,7.5044490075290895,0.6448970177848793
2025-09-01,L015O,378.9,361.26666666666665,17.633333333333333,46270.833333333336,45378.33333333333,892.5,52470.573867833125,3380.0,42890.833333333336,5.6,158100.0,66.8,37.0,2.5130000000000003,17462.0,16.538197228267094,50181.0,True,True,2016-01-01,2025.0,9.0,True,1.1562913402394637,0.07304817649707339,0.9269518235029266,2018-03-01,7.5044490075290895,0.6273633806502796
2025-09-01,L016O,590.6,518.9333333333334,71.66666666666667,82855.0,75128.16666666667,7726.833333333333,73457.06846416183,19371.666666666664,63483.33333333333,5.8,160600.0,80.9,24.5,2.3195499999999996,20143.0,14.096857469095964,68889.0,True,True,2016-01-01,2025.0,9.0,True,0.9777567019581447,0.23380202361555324,0.7661979763844466,2022-02-01,3.5811088295687883,0.9852280609594976
2025-09-01,L018A,58.0,43.599999999999994,14.399999999999999,11150.0,8510.0,2640.0,8467.353006666668,3350.0,7800.0,6.2,190100.0,73.0,23.399999999999995,2.6202199999999998,18762.0,6.929858224069928,51706.0,False,True,2016-01-01,2025.0,9.0,True,0.9949886024285156,0.3004484304932735,0.6995515695067265,2018-03-01,7.5044490075290895,0.5903682467461445
2025-09-01,L018O,372.56666666666666,307.1,65.46666666666667,45580.0,38798.333333333336,6781.666666666667,47062.133452582515,6050.0,39530.0,5.800000000000001,142150.0,72.85,35.45,2.51561,16762.0,6.998866483713161,53366.0,True,True,2016-01-01,2025.0,9.0,True,1.2129936883693246,0.13273365511189117,0.8672663448881088,2018-03-01,7.5044490075290895,0.6369080916809224
2025-09-01,L021O,240.6,207.96666666666667,32.63333333333333,28545.0,25168.333333333332,3376.6666666666665,35177.10825690443,8700.0,19845.0,6.2,166150.0,74.85,26.65,2.58303,21301.0,10.454297920285432,56802.0,True,True,2016-01-01,2025.0,9.0,True,1.3976733298551527,0.3047819232790331,0.6952180767209669,2018-03-01,7.5044490075290895,0.683470141834722
2025-09-01,L023O,500.26666666666665,402.2,98.06666666666666,62631.666666666664,53025.0,9606.666666666666,63220.40070158161,23745.0,38886.66666666667,6.0,197400.0,82.7,21.3,2.59379,19270.0,8.560508562532434,65197.0,True,True,2016-01-01,2025.0,9.0,True,1.192275355051044,0.37912131775725805,0.620878682242742,2018-03-01,7.5044490075290895,0.7099498185596483
2025-09-01,L024O,490.03333333333336,434.56666666666666,55.46666666666667,59120.0,52435.0,6685.0,61638.277039267974,16088.333333333332,43031.66666666667,5.65,100700.0,64.95,23.225,2.40027,9588.0,19.51950354609929,33000.0,True,True,2016-01-01,2025.0,9.0,True,1.1755178228143028,0.27213013080739734,0.7278698691926027,2018-03-01,7.5044490075290895,0.6033795307358133
2025-09-01,L027O,292.0,240.53333333333333,51.46666666666667,58425.0,47200.83333333333,11224.166666666666,44015.05813222222,7200.0,51225.0,5.9,239700.0,75.6,28.7,2.6079800000000004,38044.0,12.583508569025339,89152.0,False,True,2016-01-01,2025.0,9.0,True,0.9325059543204864,0.12323491655969192,0.8767650834403081,2018-03-01,7.5044490075290895,0.6326216100951741
2025-09-01,L028O,783.8333333333334,737.6333333333333,46.199999999999996,93547.0,89751.66666666667,3795.3333333333335,93687.22379011597,16630.0,76917.0,5.6,168100.0,79.4,22.4,4.342689999999999,45597.0,12.264403359870165,82083.0,True,True,2016-01-01,2025.0,9.0,True,1.043849404357757,0.1777716014409869,0.8222283985590131,2018-03-01,7.5044490075290895,0.7338178616380044
2025-09-01,L029O,297.0,252.06666666666666,44.93333333333333,34850.0,29781.666666666664,5068.333333333334,25460.659766666668,0.0,34850.0,5.9,182700.0,71.1,28.4,2.4675199999999995,25209.0,8.823237732555834,64777.0,False,True,2016-01-01,2025.0,9.0,True,0.854910507582965,0.0,1.0,2018-03-01,7.5044490075290895,0.4841267590737754
2025-09-01,L031O,462.0,415.7,46.300000000000004,61775.0,56578.666666666664,5196.333333333334,58808.465975555555,0.0,61775.0,5.9,182700.0,71.1,28.400000000000002,2.4675199999999995,27881.0,8.12980165704243,70193.0,True,True,2016-01-01,2025.0,9.0,True,1.039410601915131,0.0,1.0,2018-03-01,7.5044490075290895,0.6090736150435686
2025-09-01,L032O,425.73333333333335,361.6,64.13333333333333,46470.0,40736.666666666664,5733.333333333333,31760.863510489744,0.0,46470.0,5.6,171900.0,64.7,34.8,2.41992,59824.0,9.574167558170634,73456.0,False,True,2016-01-01,2025.0,9.0,True,0.779662797900902,0.0,1.0,2018-03-01,7.5044490075290895,0.35930608010164755
2025-09-01,L033O,398.8,337.6333333333333,61.166666666666664,57488.333333333336,50314.66666666667,7173.666666666667,54070.16908987326,19461.666666666668,38026.66666666667,5.75,211600.0,71.85,27.6,2.381935,66557.0,12.86715146415854,58096.0,True,True,2016-01-01,2025.0,9.0,True,1.0746403120999826,0.3385324558606094,0.6614675441393907,2023-04-01,2.4202600958247777,1.190659818336209
2025-09-01,L034O,250.73333333333335,200.33333333333334,50.4,29010.0,24410.0,4600.0,20325.04083794579,0.0,29010.0,5.85,163450.0,66.2,24.049999999999994,2.6088899999999997,46051.0,8.61114850926147,43755.0,False,True,2016-01-01,2025.0,9.0,True,0.8326522260526747,0.0,1.0,2018-03-01,7.5044490075290895,0.6723242590069022
2025-09-01,L035O,410.16666666666663,367.26666666666665,42.9,58850.0,53343.6,5506.4,55569.754044409,0.0,58850.0,5.5,185000.0,66.5,36.5,2.1935,33778.0,7.2429984013263065,74564.0,True,True,2016-01-01,2025.0,9.0,True,1.0417323548543593,0.0,1.0,2018-03-01,7.5044490075290895,0.6308626421734143
2025-09-01,L037O,574.7,448.8333333333333,125.86666666666666,55691.0,46414.0,9277.0,53241.92772823842,39711.0,15980.0,5.1571428571428575,213942.85714285713,53.714285714285715,49.32857142857143,2.09856,151612.0,8.691383267815212,41735.0,True,True,2016-01-01,2025.0,9.0,True,1.1471092284275957,0.713059560790792,0.286940439209208,2018-06-01,7.252566735112937,0.8273449937175676
2025-09-01,L038O,383.0,351.4,31.6,51175.0,46890.0,4285.0,55935.198702222224,13325.0,37850.0,6.233333333333333,254833.33333333334,73.63333333333334,21.599999999999998,2.60144,71954.0,8.513744892570253,71923.0,True,True,2016-01-01,2025.0,9.0,True,1.192902510177484,0.26038104543234003,0.73961895456766,2018-03-01,7.5044490075290895,0.83031937934655
2025-09-01,L039O,330.4666666666667,302.4666666666667,28.0,44528.333333333336,41083.333333333336,3445.0,30895.051424461428,1000.0,43528.333333333336,6.300000000000001,228600.0,76.8,17.450000000000003,2.64367,81120.0,9.708814102564103,81889.0,False,True,2016-01-01,2025.0,9.0,True,0.7520093653012924,0.02245761125874911,0.9775423887412509,2018-03-01,7.5044490075290895,0.6477626020125866
2025-09-01,L040O,523.3666666666667,476.73333333333335,46.63333333333333,59317.833333333336,53766.73333333333,5551.1,58297.1292153736,59317.833333333336,0.0,6.133333333333334,263933.3333333333,64.03333333333333,32.300000000000004,2.4371266666666664,115826.0,12.828371868147048,82754.0,True,True,2016-01-01,2025.0,9.0,True,1.0842602033110982,1.0,0.0,2023-05-01,2.3381245722108144,1.146204184186162
2025-09-01,L041A,39.0,36.3,2.7,3900.0,3630.0,270.0,6049.405787777778,2000.0,1900.0,5.6,217500.0,51.2,52.5,2.76175,41538.0,9.182844624199529,51469.0,False,True,2016-01-01,2025.0,9.0,True,1.6665029718396083,0.5128205128205128,0.48717948717948717,2018-03-01,7.5044490075290895,1.0218047938310457
2025-09-01,L041B,106.36666666666666,100.19999999999999,6.166666666666667,12062.0,11371.6,690.4,18219.21948509547,12062.0,0.0,5.6,217500.0,51.2,52.5,2.76175,39838.0,9.574702545308499,51254.0,False,True,2016-01-01,2025.0,9.0,True,1.602168514993094,1.0,0.0,2018-03-01,7.5044490075290895,1.0592883940673892
2025-09-01,L041O,409.4,361.6333333333333,47.766666666666666,55855.0,48950.00000000001,6905.0,54852.86878454787,450.0,55405.0,5.6,217500.0,51.2,52.5,2.76175,41340.0,7.709675858732463,51130.0,True,True,2016-01-01,2025.0,9.0,True,1.1205897606649207,0.008056575060424313,0.9919434249395757,2018-03-01,7.5044490075290895,0.734732946765487
2025-09-01,L042O,139.86666666666667,119.19999999999999,20.666666666666664,20930.8,17553.466666666667,3377.333333333333,17930.761269013874,0.0,20930.8,5.5,256733.33333333334,52.46666666666666,52.300000000000004,2.4895833333333335,41208.0,12.526305571733644,61406.0,False,True,2016-01-01,2025.0,9.0,True,1.0214940222072302,0.0,1.0,2018-03-01,7.5044490075290895,0.6991005004160732
